HE,settlement_point,spp
17:00,TRUSGILL_RN,24.29
17:00,TTRSW_RN,24.55
17:00,TTWEC_G1,25.23
17:00,TUL_SLR_ALL,24.19
17:00,TURQ_BESS1,24.61
17:00,TV_RN,25.36
17:00,TXCTY_CC1,24.58
17:00,TXCTY_CTA,24.58
17:00,TXCTY_CTB,24.58
17:00,TXCTY_CTC,24.58
17:00,TXCTY_ST,24.58
17:00,TYLRWIND_RN,24.51
17:00,TYNAN_RN,24.2
17:00,T_CK_GT2_RN,24.4
17:00,T_CK_GT3_RN,24.4
17:00,UCC_COG_PUN2,24.58
17:00,UCC_UCC_C_2,24.58
17:00,VANCOURT_RN,23
17:00,VENADO_ALL,24.8
17:00,VERAWIND_ALL,24.29
17:00,VERTIGO_UN1,24.47
17:00,VICTORIA_CC1,24.42
17:00,VICTPORT_RN,24.45
17:00,VIC_VICTORG5,24.42
17:00,VIC_VICTORG6,24.42
17:00,VISION_RN,24.62
17:00,VLSES_UNIT3,24.54
17:00,VORT_ALL_RN,24.32
17:00,WAKEWE_ALL,24.17
17:00,WAP_WAPGT_1,25.12
17:00,WAP_WAP_G1,25.12
17:00,WAP_WAP_G2,25.12
17:00,WAP_WAP_G3,25.14
17:00,WAP_WAP_G4,25.14
17:00,WAP_WAP_G5,25.12
17:00,WAP_WAP_G6,24.75
17:00,WAP_WAP_G7,24.75
17:00,WAP_WAP_G8,17.12
17:00,WAYMARK_RN,24.63
17:00,WCPP_CC1,24.49
17:00,WCPP_CT1,24.49
17:00,WCPP_CT2,24.49
17:00,WCPP_ST1,24.49
17:00,WEBBER_WS_T1,24.01
17:00,WEC_WECG1,26.16
17:00,WES_ALL,24.23
17:00,WFCOGEN_13,24.47
17:00,WFCOGEN_24,24.47
17:00,WFCOGEN_CC1,24.47
17:00,WFTANK_ESS1,24.26
17:00,WGU_RN,24.43
17:00,WHCCS2_4,24.53
17:00,WHCCS2_5_6,24.53
17:00,WHCCS2_CC2,24.53
17:00,WHCCS_CC1,24.53
17:00,WHCCS_CT1_ST,24.53
17:00,WHCCS_CT2,24.53
17:00,WHITE_PT_UN1,24.07
17:00,WHMESA_U1,24.56
17:00,WHTTAIL_WR1,24.51
17:00,WH_WIND_ALL,24.27
17:00,WIG_BESS_RN,24.62
17:00,WILDWIND_ALL,24.51
17:00,WIPOPA_1_2,24.12
17:00,WIPOPA_3_4,24.12
17:00,WIR_WIRTZ_G1,24.49
17:00,WIR_WIRTZ_G2,24.49
17:00,WLTC_ESR_RN,24.07
17:00,WL_RANCH_RN,24.51
17:00,WNDTS2_UNIT1,24.55
17:00,WND_WHITNEY,24.53
17:00,WOODWRD1_RN,24.65
17:00,WOODWRD2_RN,24.65
17:00,WOV_BESS_RN,24.69
17:00,WRSBES_BESS1,24.67
17:00,W_HRL_ESR_RN,25.8
17:00,W_PECO_UNIT1,24.67
17:00,X443ESRN,24.13
17:00,YNG_WND_ALL,24.37
17:00,ZIER_SLR_ALL,24.37
18:00,7RNCHSLR_ALL,50.45
18:00,ABINDUST_RN,51.62
18:00,ADL_RN,50.75
18:00,AEEC,49.44
18:00,AE_RN,50.39
18:00,AGUAYO_UNIT1,51.13
18:00,AJAXWIND_RN,50.04
18:00,ALGOD_ALL_RN,50.74
18:00,ALP_BESS_RN,52.11
18:00,ALVIN_RN,50.57
18:00,AMADEUS_ALL,48.24
18:00,AMISTAD_ALL,52.06
18:00,AMOCOOIL_CC1,50.6
18:00,AMOCOOIL_CC2,50.6
18:00,AMOCO_PUN1,50.6
18:00,AMOCO_PUN2,50.6
18:00,AMO_AMOCO_1,50.6
18:00,AMO_AMOCO_2,50.6
18:00,AMO_AMOCO_5,50.6
18:00,AMO_AMOCO_G1,50.6
18:00,AMO_AMOCO_G2,50.6
18:00,AMO_AMOCO_G3,50.6
18:00,AMO_AMOCO_S1,50.6
18:00,AMO_AMOCO_S2,50.6
18:00,ANACACHO_ANA,51.65
18:00,ANCHOR_ALL,50.63
18:00,ANDMDSLR_ALL,47.98
18:00,ANEM_ESS_RN,50.66
18:00,ANG_ALL,51.58
18:00,ANOL_ESS_RN,50.56
18:00,ANSON1_ALL,50.3
18:00,ANTL_ESS_ES1,52.17
18:00,APPALOSA_ALL,53.21
18:00,AQUI_ALL,50.61
18:00,ARAGORN_RN,58.28
18:00,ASCK_SLR_RN,50.61
18:00,ASTRA_RN,49.39
18:00,ATK_ATKINSG7,50.74
18:00,AURO_SLR_RN,50.78
18:00,AUSTPL_ALL,51.59
18:00,AVIAT_ALL,51.55
18:00,AZSP_SLR_RN,50.6
18:00,AZURE_RN,49.55
18:00,AZ_ALL,50.72
18:00,BAC_RN_ALL,50.61
18:00,BAFFIN_ALL,50.44
18:00,BAIRDWND_ALL,49.99
18:00,BAKE_RN_ALL,50.5
18:00,BARROW_ALL,53.2
18:00,BASTEN_CC1,51
18:00,BASTEN_CCU,51
18:00,BATCAVE_RN,50.74
18:00,BAYC_BESS_RN,51.07
18:00,BBREEZE_1_2,50.26
18:00,BCATWD_WD_1,50.39
18:00,BCH_RN,50.39
18:00,BCK_RN,48.92
18:00,BELM_SLR_RN,50.89
18:00,BIGSTAR_ALL,50.65
18:00,BKSL_RN,48.87
18:00,BLACKJAK_RN,50.7
18:00,BLSMT1_5_A_6,49.78
18:00,BLUEJAY_RN,50.73
18:00,BLVN_RN,50.86
18:00,BOARDCRK_ALL,50.63
18:00,BOCO_ESS_RN,51.29
18:00,BOOTLEG_UN1,53.76
18:00,BORDAS_345,50.53
18:00,BOSQUESW_CC1,50.73
18:00,BOSQUESW_CC2,50.73
18:00,BOSQ_BSQSU_5,50.73
18:00,BOSQ_BSQS_12,50.73
18:00,BOSQ_BSQS_34,50.73
18:00,BRANDON_RN,50.35
18:00,BRAUNIG_CC1,51.01
18:00,BRAUNIG_VHB1,51.01
18:00,BRAUNIG_VHB2,51.01
18:00,BRAUNIG_VHB3,51.02
18:00,BRAZ_WND_ALL,52.19
18:00,BRA_AVR1_CT2,51.01
18:00,BRA_AVR_CST1,51.01
18:00,BRHEIGHT_RN,50.6
18:00,BRIGHTSD_RN,50.97
18:00,BRIGHTSD_U1,50.96
18:00,BRISCOE_WIND,49.36
18:00,BRPANGLE_RN,50.38
18:00,BRPMAGNO_RN,50.56
18:00,BRP_BRAZ_RN,50.43
18:00,BRP_DIKN_RN,50.6
18:00,BRP_LOOP_RN,50.91
18:00,BRP_LOP1_RN,51.17
18:00,BRP_PBL1_RN,51.29
18:00,BRP_PBL2_RN,51.29
18:00,BRP_RN_UNIT1,51.02
18:00,BRP_SWNY_RN,50.43
18:00,BRP_ZPT1_RN,51.24
18:00,BRP_ZPT2_RN,51.24
18:00,BRTSW_BCW1,50.59
18:00,BR_ARROW_ALL,50.5
18:00,BR_VHB6CT5_6,51.01
18:00,BR_VHB6CT7_8,51.01
18:00,BSS_U1,50.43
18:00,BTE_BTE_G1,50.74
18:00,BTE_BTE_G2,50.74
18:00,BTE_BTE_G3,50.74
18:00,BTE_BTE_G4,50.74
18:00,BTE_CC1,50.74
18:00,BTE_PUN1,50.74
18:00,BTE_PUN2,50.74
18:00,BTM_ALL,50.51
18:00,BUCHAN_ALL,51.19
18:00,BUCKTHRN_RN,50.69
18:00,BUFF_GAP_ALL,51.27
18:00,BULLCRK_1_2,52.04
18:00,BVE_CC1,48.2
18:00,BVE_UNIT1,48.2
18:00,BVE_UNIT2,48.2
18:00,BVE_UNIT3,48.2
18:00,BYRDR_ES_ALL,50.43
18:00,BYU_BYU_1,50.66
18:00,BYU_BYU_12,50.66
18:00,BYU_BYU_34,50.66
18:00,BYU_CC1,50.66
18:00,BYU_G4_RN,50.66
18:00,BYU_PUN1,50.66
18:00,BYU_PUN2,50.66
18:00,BYU_PUN3,50.66
18:00,BYU_PUN4,50.66
18:00,B_DAVIS_3,50.69
18:00,B_DAVIS_4,50.69
18:00,B_DAVIS_CC1,50.69
18:00,B_D_B_DAVIG1,50.69
18:00,B_D_B_DAVIG2,50.69
18:00,CABEZON_ALL,50.6
18:00,CACH_ESS_RN,50.99
18:00,CALAVER_JKS1,50.99
18:00,CALAVER_JKS2,50.99
18:00,CALAVER_JTD1,51.01
18:00,CALAVER_JTD2,51.01
18:00,CALAVER_OWS1,51.01
18:00,CALAVER_OWS2,51.01
18:00,CALHOUN_ALL,51.03
18:00,CALLAHA_WND1,51.7
18:00,CAL_CALGT1,50.72
18:00,CAL_CALSTG1,50.72
18:00,CAL_CC1,50.72
18:00,CAL_PUN1,50.72
18:00,CAL_PUN2,50.72
18:00,CAMWIND_RN,49.41
18:00,CANYONWD_ALL,50.94
18:00,CAPRIDG4_CR4,51.55
18:00,CAPRIDGE_ALL,51.55
18:00,CARBN_BSP_1,52.64
18:00,CARN_ESS_RN,50.72
18:00,CASL_GAP_UN1,53.02
18:00,CATARINA_B1,52.53
18:00,CBECII_89,49.61
18:00,CBECII_CC3,49.61
18:00,CBECII_CT7,49.61
18:00,CBEC_ALL,50.5
18:00,CBEC_CC1,50.5
18:00,CBEC_CC2,50.5
18:00,CBY4_ALL,50.74
18:00,CBY4_CC1,50.74
18:00,CBY_CBY_G1,50.73
18:00,CBY_CBY_G2,50.73
18:00,CCEC_CC1,50.72
18:00,CCEC_GT1,50.72
18:00,CCEC_GT2,50.72
18:00,CCEC_PUN1,50.72
18:00,CCEC_PUN2,50.72
18:00,CCEC_ST1,50.72
18:00,CEDROHI_CHW1,50.56
18:00,CEDRVALE_RN,57.85
18:00,CFLATS_UNIT,55.46
18:00,CHALUP_ALL,50.23
18:00,CHAL_SLR_RN,58.39
18:00,CHAMON_UN1,50.75
18:00,CHAMON_UN2,50.75
18:00,CHEDPW_GT2,50.75
18:00,CHE_CC1,50.76
18:00,CHE_LYD,50.76
18:00,CHE_LYD2,50.76
18:00,CHE_PUN1,50.76
18:00,CHE_PUN2,50.76
18:00,CHIL_SLR,50.93
18:00,CHISMGRD_RN,50.46
18:00,CISC_RN,51.17
18:00,CITRUSCY_RN,51.05
18:00,CITYVICT_ALL,50.91
18:00,CLO_RN,50.88
18:00,CMPD_SLR_RN,50.59
18:00,CNLY_ESS_RN,50.46
18:00,CNTRY_RN,50.54
18:00,CN_BRKS_UNT1,49.4
18:00,COL_COLETOG1,50.85
18:00,CONIGLIO_RN,50.5
18:00,CONTINEN_RN,51.1
18:00,CORALSLR_ALL,50.75
18:00,CORAZON_RN,50.49
18:00,COTPLNS_RN,49.17
18:00,COTTON_PAP2,50.72
18:00,COYOTSPR_AGR,57.98
18:00,COYOTSPR_RN,57.98
18:00,CPSES_UNIT1,50.56
18:00,CPSES_UNIT2,50.56
18:00,CRANELL_ALL,50.7
18:00,CRAWFISH_RN,50.79
18:00,CROSSETT_ALL,53.27
18:00,CRWN_SLR_UN1,50.81
18:00,CR_RN,50.81
18:00,CSC_CSECG1_2,51.69
18:00,CS_RN,50.74
18:00,CTW_RN,50.47
18:00,CVC_CC1,50.75
18:00,CVC_CVCG1_5,50.75
18:00,CVC_CVC_G2,50.75
18:00,CVC_CVC_G3,50.75
18:00,DAG_ALL,50.46
18:00,DANSBY_ALL,50.74
18:00,DAN_ALL,50.08
18:00,DA_BESS,50.46
18:00,DA_BESS2,50.46
18:00,DC2SES_ALL,50.58
18:00,DC_E,50.5
18:00,DC_L,49.34
18:00,DC_N,49.9
18:00,DC_R,51.02
18:00,DDPEC_CC1,49.46
18:00,DDPEC_GT1,49.46
18:00,DDPEC_GT2,49.46
18:00,DDPEC_GT3,49.46
18:00,DDPEC_GT4,49.46
18:00,DDPEC_GT6,49.46
18:00,DDPEC_ST1,49.46
18:00,DECKER_GT,51.29
18:00,DENISON_G1_2,50.49
18:00,DERMOTT_ALL,47.62
18:00,DGFS_ESR_RN,54.59
18:00,DIBOL_RN,50.6
18:00,DIB_CC1,50.7
18:00,DIB_DIB_G1,50.7
18:00,DIB_DIB_G2,50.7
18:00,DIB_DIB_G3,50.7
18:00,DIB_DIB_G4,50.7
18:00,DIB_PUN1,50.7
18:00,DIB_PUN2,50.7
18:00,DILEOS_UNIT1,50.74
18:00,DKNS_ESS_RN,48.87
18:00,DMA_RN,50.45
18:00,DOWGEN_PUN1,50.11
18:00,DOWGEN_PUN2,50.11
18:00,DOWGEN_PUN3,50.11
18:00,DOW_61_2_63,50.11
18:00,DOW_64,50.11
18:00,DOW_81_2_84,50.11
18:00,DOW_G37_G35,50.11
18:00,DOW_G66_ST65,50.11
18:00,DOW_G67,50.11
18:00,DOW_G96_ST95,50.11
18:00,DRYFRIO_RN,51.27
18:00,DSWL_BES1,50.56
18:00,DUKE_CC1,51.13
18:00,DUKE_GST1CCU,51.13
18:00,DUKE_GT2_CCU,51.13
18:00,DUP_PUN1,50.92
18:00,DUP_PUN2,50.92
18:00,DUP_PUN3,50.92
18:00,DUP_PUN4,50.92
18:00,EBELLS_UNIT1,50.78
18:00,EBNY_ESS_RN,51
18:00,ECLIPSE_UN1,51.8
18:00,EIFSLR_UNIT1,50.5
18:00,ELB_ELBCREEK,51.28
18:00,ELECTRAW_1_2,49.9
18:00,ELMCRK_RN,51.67
18:00,ELSAUZ_ALL,50.26
18:00,ELSA_ESR_RN,51.39
18:00,ELS_RN_1,50.57
18:00,ELZA_SLR_RN,50.53
18:00,EL_RAYO_ALL,50.3
18:00,EMPCT_RN,50.52
18:00,ENDPARK_ESS1,45.66
18:00,ERSL_RN,51.23
18:00,ESTONIAN_ALL,50.51
18:00,ETCCS_CC1,50.45
18:00,ETCCS_CCU,50.45
18:00,EUNICE_ALL,52.41
18:00,EVLN_ESS_RN,50.61
18:00,EXGNSND_RN,51.24
18:00,EXGNWTL_1,50.56
18:00,EXN_14,50.73
18:00,EXN_1_3,50.73
18:00,EXN_4,50.73
18:00,EXN_8,50.73
18:00,EXN_9_13,50.73
18:00,EXN_PUN1,50.73
18:00,EXN_PUN2,50.73
18:00,EXN_PUN3,50.73
18:00,E_BLACK_RN,51.59
18:00,FAGUSSLR_RN,49.55
18:00,FALFUR_RN,50.81
18:00,FALFUR_RN2,50.81
18:00,FAL_FALCONG1,51.14
18:00,FAL_FALCONG2,51.14
18:00,FAL_FALCONG3,51.14
18:00,FAULKNER_RN,57.98
18:00,FEGC_RN,50.8
18:00,FENCESLR_ALL,50.61
18:00,FERGCC_CC1,50.39
18:00,FERGCC_GT1_1,50.39
18:00,FERGCC_GT2_3,50.39
18:00,FERGCC_ST1_5,50.39
18:00,FERMI_ALL,52.17
18:00,FILESSLR_PV1,50.58
18:00,FIVEWSLR_ALL,50.93
18:00,FLCNS_CC1,51.61
18:00,FLCNS_UNIT1,51.61
18:00,FLCNS_UNIT2,51.61
18:00,FLCNS_UNIT3,51.61
18:00,FLOWERII_RN,57.37
18:00,FLTBES1,57.37
18:00,FLTCK_SSI,50.87
18:00,FLUVANNA_1_2,45.66
18:00,FLVABES1_ESR,57.37
18:00,FOARDCTY_ALL,49.56
18:00,FORMOSA_CC1,51.05
18:00,FORMOSA_CC2,51.05
18:00,FORMOSA_PUN1,51.05
18:00,FORMOSA_PUN2,51.05
18:00,FORTMA_RN,50.74
18:00,FOXTROT_ALL,50.86
18:00,FO_FORMOSA11,51.05
18:00,FO_FORMOSA12,51.05
18:00,FO_FORMOSG1,51.05
18:00,FO_FORMOSG10,51.05
18:00,FO_FORMOSG13,51.05
18:00,FO_FORMOSG14,51.05
18:00,FO_FORMOSG15,51.05
18:00,FO_FORMOSG2,51.05
18:00,FO_FORMOSG3,51.05
18:00,FO_FORMOSG4,51.05
18:00,FO_FORMOSG5,51.05
18:00,FO_FORMOSG6,51.05
18:00,FO_FORMOSG7,51.05
18:00,FO_FORMOSG8,51.05
18:00,FO_FORMOSG9,51.05
18:00,FPPYD_FPP_G1,48.62
18:00,FPPYD_FPP_G2,48.62
18:00,FPPYD_FPP_G3,48.63
18:00,FREC_1_CCU,50.63
18:00,FREC_2_CCU,50.63
18:00,FREC_CC1,50.63
18:00,FREC_CC2,50.63
18:00,FRMRSVLW_RN,50.51
18:00,FRMR_BS2_RN1,50.51
18:00,FRNYPP_1_CCU,50.54
18:00,FRNYPP_2_CCU,50.54
18:00,FRNYPP_CC1,50.54
18:00,FRNYPP_CC2,50.54
18:00,FRONT_EC_CC1,51.05
18:00,FRONT_EC_RN1,51.05
18:00,FRONT_EC_RN2,51.05
18:00,FRONT_EC_RN3,51.05
18:00,FRYE_SLR_ALL,49.37
18:00,FTDUNCAN_RN,51.29
18:00,FTR_CC1,50.72
18:00,FTR_FTR_G1_4,50.72
18:00,FTWIND_UNIT1,50.93
18:00,FWLR_SLR_1,53.14
18:00,GALO_RN1,51.37
18:00,GAMBIT_RN,50.38
18:00,GARC_BESS_RN,51.11
18:00,GBY_GT,50.78
18:00,GID_GIDEONG1,53.28
18:00,GID_GIDEONG2,53.28
18:00,GID_GIDEONG3,53.28
18:00,GIGA_ESS_RN,51.14
18:00,GKS_BESS_RN,50.79
18:00,GOA_GOATWIND,51.54
18:00,GOLINDA_UN1,50.81
18:00,GOMZ_RN,56.5
18:00,GOODNIT1_ALL,49.39
18:00,GPASTURE_ALL,50.05
18:00,GRANDVW1_A_B,49.41
18:00,GRAN_SLR_RN,51.04
18:00,GRDNE_ESR_RN,51.87
18:00,GREASWOD_ALL,53.62
18:00,GREGORY_RN,50.75
18:00,GRIF_TRL_RN,49.55
18:00,GRIM_SLR_RN,50.72
18:00,GRSES_UNIT1,50.65
18:00,GRSES_UNIT2,50.56
18:00,GUADG_CC1,50.97
18:00,GUADG_CC2,50.97
18:00,GUADG_CCU1,50.97
18:00,GUADG_CCU2,50.97
18:00,GUNMTN_NODE,52.9
18:00,GWEC_G1,51.09
18:00,GZ_RN,50.77
18:00,HALO_RN1,50.89
18:00,HAMI_BESS_RN,52.06
18:00,HAYSEN1_2,50.99
18:00,HAYSEN3_4,50.99
18:00,HB_BUSAVG,50.58
18:00,HB_HOUSTON,50.5
18:00,HB_HUBAVG,50.61
18:00,HB_NORTH,50.58
18:00,HB_PAN,49.35
18:00,HB_SOUTH,50.45
18:00,HB_WEST,50.9
18:00,HDNLAKES_RN,50.61
18:00,HEARN_RD_RN,50.74
18:00,HELIOS_RN,51.31
18:00,HHGT_KENDAL,51.32
18:00,HHOLLW2_WND1,51.27
18:00,HHOLLW3_WND1,51.27
18:00,HHOLLW4_WND1,51.27
18:00,HICK_G1_G2,52.77
18:00,HI_LONEB_RN1,53.37
18:00,HI_LONE_ALL,53.37
18:00,HLSES_UNIT3,50.53
18:00,HLSES_UNIT4,50.53
18:00,HLSES_UNIT5,50.53
18:00,HLY_RN,50.74
18:00,HMNG_ESS_RN,50.39
18:00,HOLCOMB_RN1,52.04
18:00,HOLSTEIN_ALL,51.24
18:00,HOL_ALL,49.83
18:00,HOPKNSLR_ALL,50.5
18:00,HORSCR_RN,53.55
18:00,HORSECRK_RN,49.55
18:00,HOUSEMTN_RN,55.8
18:00,HOVEY_GEN,56.39
18:00,HRBESS_BESS,56.34
18:00,HRFDWIND_ALL,49.39
18:00,HRNT_SLR_RN,49.38
18:00,HRZN_SLR_UN1,51.17
18:00,HV_BESS1_RN,50.77
18:00,HWF_HWFG1,50.84
18:00,HYDR_ESS_RN,53.76
18:00,H_HOLLO_WND1,51.27
18:00,IMP_RN1,50.5
18:00,INDNENR_1_RN,53.32
18:00,INDNENR_2_RN,53.24
18:00,INDNNWP_RN,53.39
18:00,IND_INADALE1,51.09
18:00,INGLCOSW_CC1,50.72
18:00,INGLCOSW_STG,50.72
18:00,INGLCOS_CTG1,50.72
18:00,INGLCOS_CTG2,50.72
18:00,INGLCO_PUN1,50.72
18:00,INGLCO_PUN2,50.72
18:00,INGLCO_PUN3,50.72
18:00,INKS_INKS_G1,50.97
18:00,INRT_W_ALL,49.55
18:00,JACKCNTY_CC1,50.48
18:00,JACKCNTY_CT1,50.48
18:00,JACKCNTY_CT2,50.48
18:00,JACKCNTY_STG,50.48
18:00,JADE_SLR_ALL,47.67
18:00,JAD_RN,50.75
18:00,JAG_SLR_RN,50.7
18:00,JAR_RN,50.55
18:00,JAY_RN_1,50.5
18:00,JCKCNTY2_CC1,50.36
18:00,JCKCNTY2_CT3,50.36
18:00,JCKCNTY2_CT4,50.36
18:00,JCKCNTY2_ST2,50.36
18:00,JC_BAT_RN,51.53
18:00,JDKNS_RN,49.31
18:00,JKLP_SLR_RN,50.72
18:00,JUNCTION_RN,60.62
18:00,JUNG_SLR_RN,50.93
18:00,JUNORTH_RN,60.62
18:00,JUNO_ALL,51.29
18:00,KARAKAW1_1,50.77
18:00,KARAKAW2_1,50.77
18:00,KEECHI_U1,50.48
18:00,KELAMSL_U1,50.59
18:00,KEO_KEO_SM1,53.57
18:00,KINGE_ALL,53.24
18:00,KINGW_ALL,53.05
18:00,KMCHI_CC1,50.49
18:00,KMCHI_CC2,50.49
18:00,LACASAWD_RN,50.84
18:00,LACY_CRK_ALL,51.34
18:00,LAMESASLR_G,52.11
18:00,LAPETUS_U1,53.05
18:00,LARDVFTN_G4,50.34
18:00,LARDVFTN_G5,50.34
18:00,LASSO_GEN,55.8
18:00,LAUR_BESS_RN,50.1
18:00,LBRA_BES1,50.94
18:00,LEG_LEG_G1,50.69
18:00,LEG_LEG_G2,50.69
18:00,LEONLCPCT1_2,51.03
18:00,LEONLCPCT3_4,51.03
18:00,LFSTH_RN,50.59
18:00,LGDRAW_S_ALL,51.29
18:00,LGD_LANGFORD,51.87
18:00,LGE_CC1,50.72
18:00,LGE_LGE_GT1,50.72
18:00,LGE_LGE_GT2,50.72
18:00,LGE_LGE_STG,50.72
18:00,LGW_UNIT_ALL,50.89
18:00,LHM_CVC_G4,50.75
18:00,LHM_PUN1,50.75
18:00,LHM_PUN2,50.75
18:00,LHORN_N_U1_2,49.36
18:00,LHSES_UNIT1,50.53
18:00,LHSES_UNIT2,50.53
18:00,LIGSW_RN,50.52
18:00,LIG_RN,50.75
18:00,LILY_RN,50.55
18:00,LMAJADAS_ALL,50.32
18:00,LMO_ESR_RN,50.72
18:00,LNCRK_ALL,50.93
18:00,LONESTAR_RN,57.59
18:00,LONEWOLF_ALL,51.41
18:00,LON_RN1,50.45
18:00,LOSTPI_CC1,48.26
18:00,LOS_LOSTPGT1,48.26
18:00,LOS_LOSTPGT2,48.26
18:00,LOS_LOSTPST1,48.26
18:00,LOWR_ESS_RN,51.37
18:00,LPCCS_CC1,50.5
18:00,LPCCS_CC2,50.56
18:00,LPCCS_CT11,50.5
18:00,LPCCS_CT12,50.5
18:00,LPCCS_CT21,50.5
18:00,LPCCS_CT22,50.5
18:00,LPCCS_UNIT1,50.5
18:00,LPCCS_UNIT2,50.5
18:00,LV1A_LV1B,50.35
18:00,LV3_RN,50.65
18:00,LV3_UNIT1,50.64
18:00,LV4_UNIT_1,50.64
18:00,LV5_UNIT1,51.08
18:00,LZ_AEN,51.28
18:00,LZ_CPS,51.02
18:00,LZ_HOUSTON,50.64
18:00,LZ_LCRA,51.01
18:00,LZ_NORTH,50.57
18:00,LZ_RAYBN,50.53
18:00,LZ_SOUTH,50.99
18:00,LZ_WEST,53.91
18:00,L_FRE_ESR_RN,50.11
18:00,MADERO_RN,51.02
18:00,MAINLAND_RN,50.59
18:00,MAND_SLR_RN,50.84
18:00,MARBFA,50.39
18:00,MARIAH_ALL,49.39
18:00,MAR_MARSFOG1,51.28
18:00,MAR_MARSFOG2,51.28
18:00,MAR_MARSFOG3,51.28
18:00,MASSENGL_CC1,49.37
18:00,MASSENGL_G6,49.81
18:00,MASSENGL_G7,49.81
18:00,MASSENGL_G8,48.96
18:00,MAVCRK_W_ALL,51.37
18:00,MCDLD_FCSBW1,52.04
18:00,MCLNSLR_RN,51.29
18:00,MCSES_UNIT6,50.54
18:00,MCSES_UNIT7,50.54
18:00,MCSES_UNIT8,50.54
18:00,MDANP_CT1_2,50.56
18:00,MDANP_CT3_4,50.57
18:00,MDANP_CT5_6,50.56
18:00,MEDILA_RN,51.04
18:00,MERCURY_ALL,50.61
18:00,MESQCRK_ALL,51.29
18:00,MESTENO_RN,50.64
18:00,MGSES_CT123,52.59
18:00,MGSES_CT456,52.59
18:00,MIAM1_G1_G2,49.45
18:00,MIDWY_RN,54.85
18:00,MILTON_RN,50.92
18:00,MIL_MILG1_2,50.62
18:00,MIL_MILG345,50.62
18:00,MIRAGE_G1,50.66
18:00,MIRASOLE_GEN,50.66
18:00,MISAE_GEN_RN,49.55
18:00,MLSES_UNIT1,50.58
18:00,MLSES_UNIT2,50.58
18:00,MLSES_UNIT3,50.58
18:00,MNWL_BESS_RN,50.59
18:00,MONT_WND_RN,49.56
18:00,MOORE_FL_RN,51.05
18:00,MOZART_WIND1,52.28
18:00,MRKM_SLR_RN,50.77
18:00,MROW_SLR_RN,51.17
18:00,MUENSTER_RN,50.41
18:00,MUSTNGCK_ALL,50.78
18:00,MU_RN,50.56
18:00,MV_VALV4_RN,51.35
18:00,MWEC_G1,51.71
18:00,MYRY_BES2_RN,51.03
18:00,MYRY_ESR_RN,51.03
18:00,MYR_ALL,50.39
18:00,NACPW_UNIT1,50.59
18:00,NBOHR_RN,51.35
18:00,NCARBIDEG8,50.94
18:00,NCARBIDE_1_7,50.94
18:00,NCARBID_PUN1,50.94
18:00,NCARBID_PUN2,50.94
18:00,NCO_RN,50.43
18:00,NEBULA_RN,50.29
18:00,NEDIN_CC1,51.12
18:00,NED_NEDIN_G1,51.12
18:00,NED_NEDIN_G2,51.12
18:00,NED_NEDIN_G3,51.12
18:00,NF_BRP_RN,51.3
18:00,NOBLESLR_ALL,50.39
18:00,NOVA1SLR_ALL,48.21
18:00,NOVA2S_UNIT1,48.21
18:00,NUECES_B_CC1,50.72
18:00,NUE_NUECESG7,50.72
18:00,NUE_NUECESG8,50.72
18:00,NUE_NUECESG9,50.72
18:00,NWF_NWF1,54.22
18:00,N_AL_BESS_RN,51.27
18:00,N_MRD_ESR_RN,51.86
18:00,OBERON_U1,55.89
18:00,ODESW_RN,50.91
18:00,OECCS_1,50.79
18:00,OECCS_2,50.79
18:00,OECCS_CC1,50.79
18:00,OECCS_CC2,50.79
18:00,OGSES_1,50.72
18:00,OGSES_2,50.72
18:00,OGS_SLR_RN,50.84
18:00,OLIN_OLING_1,50.52
18:00,OLIN_OLING_2,50.52
18:00,OLIN_OLING_3,50.52
18:00,OLIN_OLING_4,50.52
18:00,OLNEYTN_AGR1,50.51
18:00,OLNEYTN_RN,50.51
18:00,ORIANA_RN,50.92
18:00,OR_BESS_RN,50.41
18:00,OUTP_SLR_RN,50.95
18:00,OWF_OWF,51.9
18:00,OXY_OXY_CCG1,50.73
18:00,OXY_PUN1,50.73
18:00,OXY_PUN2,50.73
18:00,PAD1_ESS_RN,51.01
18:00,PALACIOS_RN,51.13
18:00,PALE_ESS_EN,49.44
18:00,PALMWI_UNIT1,49.45
18:00,PANDA_S_CC1,50.49
18:00,PANDA_S_CT1,50.49
18:00,PANDA_S_CT2,50.49
18:00,PANDA_S_ST1,50.49
18:00,PANDA_T1_CC1,50.93
18:00,PANDA_T1_CT1,50.93
18:00,PANDA_T1_CT2,50.93
18:00,PANDA_T1_ST1,50.93
18:00,PANDA_T2_CC1,50.93
18:00,PANDA_T2_CT1,50.93
18:00,PANDA_T2_CT2,50.93
18:00,PANDA_T2_ST1,50.93
18:00,PAP1_PAP1,50.72
18:00,PAR_RN,50.72
18:00,PAULN_RN,50.59
18:00,PAVLOV_BT_RN,51.27
18:00,PAVO_ESS_ALL,53.57
18:00,PB2SES_CT1,60.51
18:00,PB2SES_CT2,60.51
18:00,PB2SES_CT3,60.51
18:00,PB2SES_CT4,60.51
18:00,PB2SES_CT5,60.51
18:00,PCT_RN,50.15
18:00,PC_NORTH_1,51.28
18:00,PC_SOUTH_ALL,51.28
18:00,PEARSALL_RN,51.17
